username,text,date
ayee_pi3,@yeosunset Im ot8! I got into ateez because of a genshin impact tiktok back in 2021😭. The video was about matching… https://t.co/bIkDyJSzQq,2023-03-30 02:40:13+00:00
HoodFavKp,I be high asl watching movies on TikTok 😂on part17 n shit,2023-03-30 02:40:11+00:00
allysonblake882,Don't miss out. https://t.co/tD0XD5BB3i,2023-03-30 02:40:09+00:00
QueenNadz6,"Day 7 of #ramadan2023 topic - free will. I think this tiktok (part 1) is a good starting point 

https://t.co/yvCDIz1a9a",2023-03-30 02:40:09+00:00
Yourekiddingri2,Check out ESPN's video! #TikTok https://t.co/ShKRjFZM4C,2023-03-30 02:40:09+00:00
army_cavite,"This is how ARMYs have been eating recently, whether it's samgyupsal or not 😭😂

Credits to TikTok user: @/seokjinni… https://t.co/tD6Z6ooj8P",2023-03-30 02:40:06+00:00
deepbluevoid,"Psychotic homophobes are bombing churches 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨

Check out Dr. Kevin Leichtman's video! #TikTok https://t.co/eCovSZEvse",2023-03-30 02:40:06+00:00
ScandalousMedia,"follow me on tiktok and send me your users, i will follow back! 🫶🏼 https://t.co/WfzNC5cG84",2023-03-30 02:40:06+00:00
nytimes,"People hoping to become homeowners have answered the call to relocate to Peoria, Illinois, where the housing is aff… https://t.co/6Nr6yQgFtv",2023-03-30 02:40:06+00:00
beautifydottips,That new TikTok trend may not be as new as you think! Guest beauty editor &amp; pro makeup artist Jackie Alves dishes o… https://t.co/bJAUYD0ieN,2023-03-30 02:40:05+00:00
Daddybird26,Well just told tiktok what's happening well see if I can get a response from them,2023-03-30 02:40:03+00:00
MacKayUSA,TikTok ban pushed by Missouri’s Hawley blocked in Senate WSB-TV Channel 2 #AmericanGovernment #USGovernment… https://t.co/2gKRkQ8mVd,2023-03-30 02:40:02+00:00
kd_6161,"Biden wants drag shows on military bases. Wtaf? 
https://t.co/FlfxuOpSkg",2023-03-30 02:40:01+00:00
TaTa_Onika,Chile tiktok have u going through the motions 😭especially when watching videos of babies being abused and killed 😢m… https://t.co/oDGtMdNacd,2023-03-30 02:40:01+00:00
MisterMJGee,@KenBerhan I corrected some of his nonsense on Tiktok but the delusion is strong.,2023-03-30 02:40:00+00:00
favFearlessHero,https://t.co/S4KXXlLzxR GOES INSANE THIS IS SO SILLY,2023-03-30 02:40:00+00:00
bluejay_bn,"@jakesmeal saw a tiktok edit of jay around dec 2020 with this clip on it. I found it cute, so I liked it, and the n… https://t.co/flBbdvYf4x",2023-03-30 02:39:57+00:00
bluslim3,Why is my TikTok all of a sudden pushing these young ass kids on my fyp?!?!,2023-03-30 02:39:55+00:00
carmexontoast,@ChrisannSelenc1 Tiktok is a lil bitch,2023-03-30 02:39:55+00:00
JoelWA384,"@realannapaulina @tiktok_us Like @RIKKISCHLOTT says, “just delete the app.”
We don’t need to break up big tech, but… https://t.co/Hg42SUDCLf",2023-03-30 02:39:49+00:00
artforV,i wa trying to remember the password of my old tiktok acc and found out i have other 2 acc i had no ideia abt.. ?,2023-03-30 02:39:48+00:00
Brett75471536,Check out CollagenBabe's video! #TikTok https://t.co/bN8rxvtQX5,2023-03-30 02:39:46+00:00
BrandiG88437715,@tiktok_us One of my favorite creators account was wrongly banned! Day 3 of asking to restore her account… https://t.co/G1elEQY9Ms,2023-03-30 02:39:45+00:00
Norway4Trump,"@ampm_Cryptos Sorry, but no, it won't.
TikTok is the most EVIL app ever devised.
I could write you a book about the… https://t.co/jsWV2YwmMq",2023-03-30 02:39:43+00:00
MelanieABonnet,@FLWillRegret22 Yep. They’ve been playing the long game. I’m so glad that she is sharing this on a TikTok!,2023-03-30 02:39:42+00:00
noreturnmg,🟡 ALL-TIME MYLEAGUE RUNS W/ THE BOYS + KICK STREAM LATER STILL LOOKING FOR MY WIFE🥹!discord !tiktok 🟡 https://t.co/sID1TrPqA7,2023-03-30 02:39:40+00:00
potatojz38,"@HewlinOpinion @stillgray No TikTok is a real threat of concern,

But this is some uniparty BULLSHIT right here",2023-03-30 02:39:40+00:00
MakDaddyDuff,Y’all worried about preventing TikTok from getting banned.. whole time women’s rights are still in jeopardy. Where… https://t.co/lxRl54PRYa,2023-03-30 02:39:38+00:00
sunshinegolbch,i have a paper due tomorrow at 5pm that i haven’t started and i’m just here watching kitten videos on tiktok like …,2023-03-30 02:39:38+00:00
PRC101th,"@Hong_Kong97 @get_this_v Just download it from here. Clearer without delay

https://t.co/MAp7lXX0pY",2023-03-30 02:39:37+00:00
titrespresse,"(BuzzFeed): Once You Try These 41 Result-Getting TikTok Products, There's No Going Back : Once you have experienced… https://t.co/Wj1WvRlxAL",2023-03-30 02:39:37+00:00
kennysedlock,@ashleyhcp @tiktok_us Don’t need to. I watched it when it aired.,2023-03-30 02:39:36+00:00
Xx_MsSniped_xX,@Ranee_Lynn2015 I def didn’t know this till I saw it on tiktok lol,2023-03-30 02:39:35+00:00
FernLovebond,"@sadgirlcassi Same.

(Lizzy Hilliard - I Think You're Pretty Cool)

https://t.co/GcyNxDnKK1",2023-03-30 02:39:33+00:00
STRAWBERRYBROOM,got into south park bc i saw a clip of tweek drinking coffee on tiktok and went omg he's so me then i watched the e… https://t.co/w19SUtxJzl,2023-03-30 02:39:30+00:00
fahee_mash,The amount of TikTok’s made by Desi folk in the diaspora where they talk about how their caste is the best. Ugh. https://t.co/A3fcdwv9CK,2023-03-30 02:39:27+00:00
faithoverfear59,"There is bipartisan support to ban the Chinese spying app TikTok, but the proposed “Restrict Act” would give the fe… https://t.co/PGF2w2z1xO",2023-03-30 02:39:25+00:00
GloryKane24,"SeLlinG 29.000 foLlOwers twiTter accounT.
 
 tag- saLe seLl bUy BuyIng twItter TikTok YouTube preMium cHeap sEllIng… https://t.co/K1LUawVqKd",2023-03-30 02:39:18+00:00
jxymie,karl gummies review has been posted to tiktok for the few that care 🫶 https://t.co/9ZrmyLx3XY,2023-03-30 02:39:18+00:00
ChesebroWillia1,Check out Warrior of God &amp; Truth's video! #TikTok https://t.co/t8gk45J9UB,2023-03-30 02:39:18+00:00
DrReality5,"So much rhetoric about TikTok. 
The TRUTH drops here tomorrow morning.",2023-03-30 02:39:18+00:00
SoOppressed,"@jonkay You might be interested in listening to this episode of the Blocked and Reported podcast, which talks about… https://t.co/n2qgdHhpkQ",2023-03-30 02:39:17+00:00
openletterbot,"📬 I delivered “Please Reject Senate Bill 686 Restrict Act/ The ""Anti-Tiktok"" Bill” from Nicholas, a constituent in… https://t.co/gMIEwl1Ckx",2023-03-30 02:39:17+00:00
caelilovi,how was I so close to reaching 400 followers on tiktok &amp; it went down 🙄,2023-03-30 02:39:14+00:00
PwaitM,@SenatorTester Stop CRT and stop this TikTok bill. It is filled with so much other shit that will strip our rights… https://t.co/xkoPo1IYc6,2023-03-30 02:39:12+00:00
tpbanks,Congress… this generation is pissed and coming after you in a massive way…Check out https://t.co/VstjK6Sspy video!… https://t.co/r25IAZE56G,2023-03-30 02:39:11+00:00
fengkaur,@Daithie u scrolling through Tiktok at this point if u waiting that long to finish a heal 😭😭,2023-03-30 02:39:11+00:00
TracyRe02507217,Check out justlooking4⚖️'s video! #TikTok https://t.co/B4AhCSt3Z3,2023-03-30 02:39:09+00:00
nightscould,@qxytocin someone commented on a tiktok,2023-03-30 02:39:06+00:00
WBEZreset,"TikTok’s CEO Shou Zi Chew has been in Congressional hearings for almost a week now.

With all eyes on TikTok, we du… https://t.co/2ORVZvQs3H",2023-03-30 02:39:05+00:00
carlosgil83,"@enjoyoor If TikTok is banned, does that mean we'll have to find another app to mindlessly scroll through for hours… https://t.co/6mruRfLRLf",2023-03-30 02:39:05+00:00
Wubwubwubts,@raxenxp @LocalBateman You're telling me you cant just go ahead and clone a person with a cloning kit and their sal… https://t.co/fR80EeZIOR,2023-03-30 02:39:05+00:00
docinkc,"@marcorubio I think we should regulate TikTok, but not because it shows booty videos… because China can use it to c… https://t.co/1jc38dYmZ7",2023-03-30 02:39:03+00:00
ivewonyoung_,"Kitsch, Kitsch, Kitsch. 🍒🖤

We’re up for new Kitsch challenge on TikTok, do you think you got the kitsch to do the… https://t.co/RSIWQf6UvH",2023-03-30 02:39:01+00:00
simonbakhshnia,TikTok &gt; Insta+Twitter for posting photography,2023-03-30 02:39:01+00:00
waycicyt,@S1apSh0es me when the government asks if tiktok connects to the HOME WIFI NETWORK,2023-03-30 02:38:58+00:00
Chicken_Ponyo,"@ChimeGF @buhblies Awwwh, I'm sorry friend. People are pretty awful when they have anonymity, here's a photo and a… https://t.co/yEjU0cW0AD",2023-03-30 02:38:58+00:00
miss_elkee,Meanwhile in France https://t.co/gGZ1XveKN8,2023-03-30 02:38:57+00:00
habibihwa,sending me a tiktok of a joke ab this like who gaf fr? we're stuck in the 1700s now ??? when i said that's culture… https://t.co/X2c9cuD6rA,2023-03-30 02:38:56+00:00
Shell_eeeyyy,Check out Erin's video! #TikTok https://t.co/a6x7rQ7OMt Regan was awful ! 40 year secret,2023-03-30 02:38:56+00:00
blonde__queen,Made this viral tiktok spaghetti and it’s sooooo good 🥹🥹🥹🥹,2023-03-30 02:38:55+00:00
TagThatSwag,@stinkykatie Yo tiktok getting banned in the US?,2023-03-30 02:38:55+00:00
Tha_MikeB_Show,Do y’all watch that POLY couple on TikTok? 🤔 my bestfriend is really invested in it and is trying to get me to watch them too 😂😂,2023-03-30 02:38:55+00:00
priichann,"I just found out about this frozen rice trick on tiktok. What a life saver, now i don’t have to be lazy to cook ric… https://t.co/eM2zfAx1yc",2023-03-30 02:38:53+00:00
wallisweaver,"Congress, don’t make us do this. https://t.co/abUSwjzeFg",2023-03-30 02:38:53+00:00
Triciab219Byrd,Check out 📺The News Girl 📰's video! #TikTok https://t.co/keG0lyojPW,2023-03-30 02:38:53+00:00
gothboudreaux,i saw a tiktok about funny lil ways this guy specifically eats his snacks and they’re the exact ways i eat MY snack… https://t.co/cQmeb7FSAV,2023-03-30 02:38:51+00:00
anguillaman2,"@marcorubio @tiktok_us The Republican Klan is an ongoing insidious threat to the U.S.   , they attacked our Capitol… https://t.co/hxtZQIpg3i",2023-03-30 02:38:49+00:00
leonardosadhd,@queef444 you will NEVER find me because my tiktok user is not remotely related to my twitter user,2023-03-30 02:38:46+00:00
dietmayos,WHY IS MY TIKTOK FYP FULL OF DAN AND PHIL,2023-03-30 02:38:45+00:00
Leoqueen1953,@RepSwalwell Take a tour on TikTok and see the vile people that profess to be the Teachers that are indoctrinating… https://t.co/l5awHs7KUn,2023-03-30 02:38:45+00:00
Ladyzwerk,Gaga is so hot I can’t tell you how many edits I have of her in my phone.. and I have new friends sending me TikTok… https://t.co/8tBD29cNNz,2023-03-30 02:38:45+00:00
13daysofJoon,@withlovetam I’m on Cow hoof trimming tiktok like what 😂😂😂,2023-03-30 02:38:43+00:00
Pabloga59365956,@elonmusk Gracias PAJARITO CHIFLADO- THERE ARE THOSE THAT HAVE BEEN PARTICIPATING in tweeter and TikTok with Facebo… https://t.co/CDc6tONPqG,2023-03-30 02:38:42+00:00
ZoeyDXR,TikTok is over 4 years old....like holy fuck,2023-03-30 02:38:40+00:00
techbaeT,As soon as I open TikTok Dana Dane is reviewing the biscuit. The algorithm is a hater🥹,2023-03-30 02:38:39+00:00
LiLPurpleFrog1,@HawleyMO I would rather you not pads any of this stuff that would be against our right to free speech. If you hone… https://t.co/mlR4QJmts6,2023-03-30 02:38:38+00:00
ErinInTheMorn,"Libs of TikTok is losing their shit over rainbow and pride books.

In DC.

Like one of the gayest cities in the cou… https://t.co/okjJ1KQza3",2023-03-30 02:38:36+00:00
Robby_Kang,Lol so the United States of America’s response to the threat of TikTok potentially spying on them for foreign gover… https://t.co/nIpKGoUwoW,2023-03-30 02:38:35+00:00
RebeccaTX7,This is hilarious 😂 Check out King's video! #TikTok https://t.co/1vQtd1roBL,2023-03-30 02:38:35+00:00
iloveeella,that one whiittee4 account on tiktok got taken down https://t.co/hOYRrF5XSm,2023-03-30 02:38:35+00:00
stonemystic1,Check out Miss Jamie Lyn 🤍🇺🇸🤠's video! #TikTok https://t.co/hHQYgVx9Mj,2023-03-30 02:38:34+00:00
LaPinkooo,@AlayahLashay I do 😭😭😭 tiktok convinced me that they in Caribbean waters,2023-03-30 02:38:33+00:00
colin_stass,Check out Colin Stass's video! #TikTok https://t.co/y8IbsTp5YQ,2023-03-30 02:38:31+00:00
originalchamp,"NYTimes: ByteDance, the Chinese company behind TikTok, is trying to woo popular social media creators to Lemon8 bef… https://t.co/k8gc3uYouO",2023-03-30 02:38:31+00:00
winterflwr_twt,"@az_p23 first one credit to @probablydream3  
second one @/gnfsfootprint on tiktok !! https://t.co/GTfTDQvcbr… https://t.co/f8vCy6bMVe",2023-03-30 02:38:30+00:00
cocaworm1017,"At first, the thought of every parent needing a life insurance policy on their child, just to go to school made me… https://t.co/WGmrr9Oi3F",2023-03-30 02:38:29+00:00
drunkliberty1,@kaponofor3 @NBCNews @RandPaul The bill aimed at banning TikTok will usher in the internet's version of the PATRIOT ACT,2023-03-30 02:38:28+00:00
Tom4798,@marcorubio Booty videos? I'm downloading TikTok now,2023-03-30 02:38:27+00:00
exolixiumin,"My tiktok fyp is basically 90% rover challenges, 9% macron memes and 1% other",2023-03-30 02:38:27+00:00
FSUAndrew,"@nienass @sethhinz “You better not be dressed up like The Bard doing TikTok dances when I get there.”
My stupid ass: https://t.co/7ZWGKy7hJp",2023-03-30 02:38:26+00:00
Ericarosedaho,"@RepMTG Mar gore eeee lies. Every day. All day. Look at this. 

https://t.co/nxgnJawNKi",2023-03-30 02:38:23+00:00
UntamedBeauti,#BanAssaultWeaponsNow Newsweek's video! #TikTok https://t.co/XIGxcxLdmt,2023-03-30 02:38:22+00:00
scbarbee,"#merlehagard #legend

Check out Classic Rock &amp; Country's video! #TikTok https://t.co/YiZoddR2ZG",2023-03-30 02:38:22+00:00
miiywma,"@rated_moonchild No particular example, I just go onto TikTok and I’ll be flooded with haikaveh Angst from different creators 😔😔",2023-03-30 02:38:21+00:00
carlosgil83,"@niccoyat If TikTok is banned, I guess we'll have to go back to dancing in front of our mirrors like it's 2005. Can… https://t.co/Iwk4lLFKQm",2023-03-30 02:38:19+00:00
Mr_nobitches,i started liking tiktok now they wanna ban it,2023-03-30 02:38:19+00:00
ItsSnowy_Gaming,@0n0ImBadAtArt Smarties are candies that are kinda crunchy and have like the basic candy shaped cylinder packaging… https://t.co/ugvCW3Higw,2023-03-30 02:38:17+00:00
LisaYou06643639,Check out Guy's video! #TikTok https://t.co/Jg4aDBp1Ox,2023-03-30 02:38:17+00:00
DaksAhoy,"For your viewing pleasure 😂
 https://t.co/b1LnuwyQJm",2023-03-30 02:38:17+00:00
PintSizePolemic,"@JavierGoya7 Instagram and TikTok, but yeah.",2023-03-30 02:38:15+00:00
Gerardo43009504,Check out Agente 067 🇬🇧's video! #TikTok https://t.co/P8r26dTqnt,2023-03-30 02:38:14+00:00
sabrinac_th,"Sabrina Carpenter อัพ TikTok พร้อมแคปชั่น

""me every time i write a new outro""

 https://t.co/2uusxbmHs6",2023-03-30 02:38:13+00:00
friarparkward,Check out Ebony Davis805's video! #TikTok https://t.co/GvV6eQARs8,2023-03-30 02:38:12+00:00
penny_fool,This bill to ban TikTok is crazy... unelected commissioner gets power to ban ANY app with up to $250k fine and 20 y… https://t.co/rPXVaExeKY,2023-03-30 02:38:11+00:00
binghaos,guys please stop putting that leejeong and jianyu tiktok on the tl ive been mourning jianyus departure for too long already,2023-03-30 02:38:09+00:00
Meridonnhicks,Check out doc rich's video! #TikTok https://t.co/ClMEdBOMIK,2023-03-30 02:38:09+00:00
ahhmerialp,"Or on TikTok. Like fuck, I’m watching my show!! https://t.co/iu7vFUKZOs",2023-03-30 02:38:06+00:00
MischievousPuca,@VexstacyArt I do really well on tiktok so I use that site a lot. But I also use facebook and instagram. I do get b… https://t.co/mei948LnQB,2023-03-30 02:38:06+00:00
IdaliaMassa,She survived Auschwitz. Now she’s teaching Gen Z about it — on TikTok. https://t.co/1Uc3pTOl2w,2023-03-30 02:38:06+00:00
hrriesberry,Stalking girls from my school on TikTok is my favorite pastime ever,2023-03-30 02:38:03+00:00
povputa,"@fineslines there’s plenty of blame to go around for our beauty standards, but this particular post is not worthy o… https://t.co/K8FR2tBhdF",2023-03-30 02:38:01+00:00
JemalSengal,Check out jemseide  DESIGNER  FASHION's video! #TikTok https://t.co/XPl1lgtVM5,2023-03-30 02:38:00+00:00
peteshotdogcart,"@MarkWarner Shut up boomer, this goes way past just tiktok. This is patriot act 2.0 We're not falling for it",2023-03-30 02:38:00+00:00
PatagocRoland,Check out Roland Patagoc's video! #TikTok https://t.co/IgnSqKGWJl,2023-03-30 02:38:00+00:00
Gdaddy601,"@HawleyMO TikTok is not doing anything Instagram, Google, FB and many others are doing. Too much government stay th… https://t.co/i9fMX5WrmA",2023-03-30 02:37:59+00:00
